system:index,NDVI,type
1_2_LE07_189025_20141113_00000000000000000002,0.3508840903761665,deciduous
1_2_LE07_189025_20141113_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20141113_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20141113_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20141113_00000000000000000006,,wetlands
1_2_LE07_189025_20150116_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20150116_00000000000000000001,0.7614206710173753,conifer_not_disturbed
1_2_LE07_189025_20150116_00000000000000000002,0.5442800171408898,deciduous
1_2_LE07_189025_20150116_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20150116_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20150116_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20150116_00000000000000000006,,wetlands
1_2_LE07_189025_20150217_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20150217_00000000000000000001,0.6786622923137648,conifer_not_disturbed
1_2_LE07_189025_20150217_00000000000000000002,,deciduous
1_2_LE07_189025_20150217_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20150217_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20150217_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20150217_00000000000000000006,,wetlands
1_2_LE07_189025_20150321_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20150321_00000000000000000001,0.47746232935107147,conifer_not_disturbed
1_2_LE07_189025_20150321_00000000000000000002,0.4627038651906976,deciduous
1_2_LE07_189025_20150321_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20150321_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20150321_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20150321_00000000000000000006,,wetlands
1_2_LE07_189025_20150422_00000000000000000000,0.27129559377872325,conifer_disturbed
1_2_LE07_189025_20150422_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20150422_00000000000000000002,0.4143788700269388,deciduous
1_2_LE07_189025_20150422_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20150422_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20150422_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20150422_00000000000000000006,,wetlands
1_2_LE07_189025_20150711_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20150711_00000000000000000001,0.8490517908214026,conifer_not_disturbed
1_2_LE07_189025_20150711_00000000000000000002,0.9111655182246086,deciduous
1_2_LE07_189025_20150711_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20150711_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20150711_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20150711_00000000000000000006,,wetlands
1_2_LE07_189025_20150812_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20150812_00000000000000000001,0.843342892269368,conifer_not_disturbed
1_2_LE07_189025_20150812_00000000000000000002,0.895635284421866,deciduous
1_2_LE07_189025_20150812_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20150812_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20150812_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20150812_00000000000000000006,,wetlands
1_2_LE07_189025_20150913_00000000000000000000,0.6322978443555037,conifer_disturbed
1_2_LE07_189025_20150913_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20150913_00000000000000000002,0.8461334518740498,deciduous
1_2_LE07_189025_20150913_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20150913_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20150913_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20150913_00000000000000000006,,wetlands
1_2_LE07_189025_20160103_00000000000000000000,0.5373083215042863,conifer_disturbed
1_2_LE07_189025_20160103_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20160103_00000000000000000002,0.43069207725303205,deciduous
1_2_LE07_189025_20160103_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20160103_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20160103_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20160103_00000000000000000006,,wetlands
1_2_LE07_189025_20160510_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20160510_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20160510_00000000000000000002,0.6236038814822186,deciduous
1_2_LE07_189025_20160510_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20160510_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20160510_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20160510_00000000000000000006,,wetlands
1_2_LE07_189025_20160830_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20160830_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20160830_00000000000000000002,0.8962138554241106,deciduous
1_2_LE07_189025_20160830_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20160830_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20160830_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20160830_00000000000000000006,,wetlands
1_2_LE07_189025_20160915_00000000000000000000,0.6655887584215922,conifer_disturbed
1_2_LE07_189025_20160915_00000000000000000001,0.8435822691803387,conifer_not_disturbed
1_2_LE07_189025_20160915_00000000000000000002,0.8793352622388357,deciduous
1_2_LE07_189025_20160915_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20160915_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20160915_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20160915_00000000000000000006,,wetlands
1_2_LE07_189025_20161204_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20161204_00000000000000000001,0.391181287208808,conifer_not_disturbed
1_2_LE07_189025_20161204_00000000000000000002,,deciduous
1_2_LE07_189025_20161204_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20161204_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20161204_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20161204_00000000000000000006,,wetlands
1_2_LE07_189025_20170529_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20170529_00000000000000000001,0.8456394110288752,conifer_not_disturbed
1_2_LE07_189025_20170529_00000000000000000002,0.9093110301684378,deciduous
1_2_LE07_189025_20170529_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20170529_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20170529_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20170529_00000000000000000006,,wetlands
1_2_LE07_189025_20170801_00000000000000000000,0.7885338186856681,conifer_disturbed
1_2_LE07_189025_20170801_00000000000000000001,0.8738491740984723,conifer_not_disturbed
1_2_LE07_189025_20170801_00000000000000000002,0.9114475012438685,deciduous
1_2_LE07_189025_20170801_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20170801_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20170801_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20170801_00000000000000000006,,wetlands
1_2_LE07_189025_20170918_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20170918_00000000000000000001,0.8446477668061425,conifer_not_disturbed
1_2_LE07_189025_20170918_00000000000000000002,0.9240458115656472,deciduous
1_2_LE07_189025_20170918_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20170918_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20170918_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20170918_00000000000000000006,,wetlands
1_2_LE07_189025_20180209_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20180209_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20180209_00000000000000000002,,deciduous
1_2_LE07_189025_20180209_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180209_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180209_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180209_00000000000000000006,,wetlands
1_2_LE07_189025_20180414_00000000000000000000,0.42704888993859247,conifer_disturbed
1_2_LE07_189025_20180414_00000000000000000001,0.7812053055469796,conifer_not_disturbed
1_2_LE07_189025_20180414_00000000000000000002,0.4477380907451265,deciduous
1_2_LE07_189025_20180414_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180414_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180414_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180414_00000000000000000006,,wetlands
1_2_LE07_189025_20180430_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20180430_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20180430_00000000000000000002,,deciduous
1_2_LE07_189025_20180430_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180430_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180430_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180430_00000000000000000006,,wetlands
1_2_LE07_189025_20180601_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20180601_00000000000000000001,0.9972368077862035,conifer_not_disturbed
1_2_LE07_189025_20180601_00000000000000000002,,deciduous
1_2_LE07_189025_20180601_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180601_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180601_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180601_00000000000000000006,,wetlands
1_2_LE07_189025_20180703_00000000000000000000,0.7737170596854945,conifer_disturbed
1_2_LE07_189025_20180703_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20180703_00000000000000000002,0.9090327870730719,deciduous
1_2_LE07_189025_20180703_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180703_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180703_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180703_00000000000000000006,,wetlands
1_2_LE07_189025_20180804_00000000000000000000,0.6842164271139314,conifer_disturbed
1_2_LE07_189025_20180804_00000000000000000001,0.8609585991028861,conifer_not_disturbed
1_2_LE07_189025_20180804_00000000000000000002,0.8969012133136715,deciduous
1_2_LE07_189025_20180804_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180804_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180804_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180804_00000000000000000006,,wetlands
1_2_LE07_189025_20180820_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20180820_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20180820_00000000000000000002,,deciduous
1_2_LE07_189025_20180820_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180820_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180820_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180820_00000000000000000006,,wetlands
1_2_LE07_189025_20180905_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20180905_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20180905_00000000000000000002,,deciduous
1_2_LE07_189025_20180905_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180905_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180905_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180905_00000000000000000006,,wetlands
1_2_LE07_189025_20180921_00000000000000000000,0.6684273305951816,conifer_disturbed
1_2_LE07_189025_20180921_00000000000000000001,0.7961616899465165,conifer_not_disturbed
1_2_LE07_189025_20180921_00000000000000000002,0.840258993127857,deciduous
1_2_LE07_189025_20180921_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20180921_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20180921_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20180921_00000000000000000006,,wetlands
1_2_LE07_189025_20190228_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20190228_00000000000000000001,0.6272082819388913,conifer_not_disturbed
1_2_LE07_189025_20190228_00000000000000000002,0.41197431494809394,deciduous
1_2_LE07_189025_20190228_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20190228_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20190228_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20190228_00000000000000000006,,wetlands
1_2_LE07_189025_20190401_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20190401_00000000000000000001,0.7523483147411151,conifer_not_disturbed
1_2_LE07_189025_20190401_00000000000000000002,0.4241439630491411,deciduous
1_2_LE07_189025_20190401_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20190401_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20190401_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20190401_00000000000000000006,,wetlands
1_2_LE07_189025_20190519_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20190519_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20190519_00000000000000000002,0.7421199653342093,deciduous
1_2_LE07_189025_20190519_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20190519_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20190519_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20190519_00000000000000000006,,wetlands
1_2_LE07_189025_20190604_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20190604_00000000000000000001,0.8374694346535468,conifer_not_disturbed
1_2_LE07_189025_20190604_00000000000000000002,0.6945044815389614,deciduous
1_2_LE07_189025_20190604_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20190604_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20190604_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20190604_00000000000000000006,,wetlands
1_2_LE07_189025_20190706_00000000000000000000,0.6628050837609433,conifer_disturbed
1_2_LE07_189025_20190706_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20190706_00000000000000000002,0.9031094350923783,deciduous
1_2_LE07_189025_20190706_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20190706_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20190706_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20190706_00000000000000000006,,wetlands
1_2_LE07_189025_20190823_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20190823_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20190823_00000000000000000002,,deciduous
1_2_LE07_189025_20190823_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20190823_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20190823_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20190823_00000000000000000006,,wetlands
1_2_LE07_189025_20191026_00000000000000000000,0.5695010586962634,conifer_disturbed
1_2_LE07_189025_20191026_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20191026_00000000000000000002,0.5258847174682793,deciduous
1_2_LE07_189025_20191026_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20191026_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20191026_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20191026_00000000000000000006,,wetlands
1_2_LE07_189025_20200318_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20200318_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20200318_00000000000000000002,0.44544523038071593,deciduous
1_2_LE07_189025_20200318_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20200318_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20200318_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20200318_00000000000000000006,,wetlands
1_2_LE07_189025_20200606_00000000000000000000,0.6138387609749029,conifer_disturbed
1_2_LE07_189025_20200606_00000000000000000001,0.825896588227354,conifer_not_disturbed
1_2_LE07_189025_20200606_00000000000000000002,0.8863039832016696,deciduous
1_2_LE07_189025_20200606_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20200606_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20200606_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20200606_00000000000000000006,,wetlands
1_2_LE07_189025_20200708_00000000000000000000,0.47166763380089594,conifer_disturbed
1_2_LE07_189025_20200708_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20200708_00000000000000000002,0.771823482766604,deciduous
1_2_LE07_189025_20200708_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20200708_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20200708_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20200708_00000000000000000006,,wetlands
1_2_LE07_189025_20200724_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20200724_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20200724_00000000000000000002,,deciduous
1_2_LE07_189025_20200724_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20200724_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20200724_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20200724_00000000000000000006,,wetlands
1_2_LE07_189025_20200809_00000000000000000000,0.5713642953556964,conifer_disturbed
1_2_LE07_189025_20200809_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20200809_00000000000000000002,0.8810739318929025,deciduous
1_2_LE07_189025_20200809_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20200809_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20200809_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20200809_00000000000000000006,,wetlands
1_2_LE07_189025_20200825_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20200825_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20200825_00000000000000000002,0.8701180723959626,deciduous
1_2_LE07_189025_20200825_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20200825_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20200825_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20200825_00000000000000000006,,wetlands
1_2_LE07_189025_20210201_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20210201_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20210201_00000000000000000002,,deciduous
1_2_LE07_189025_20210201_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20210201_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20210201_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20210201_00000000000000000006,,wetlands
1_2_LE07_189025_20210609_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20210609_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20210609_00000000000000000002,,deciduous
1_2_LE07_189025_20210609_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20210609_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20210609_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20210609_00000000000000000006,,wetlands
1_2_LE07_189025_20210711_00000000000000000000,0.7529784043100745,conifer_disturbed
1_2_LE07_189025_20210711_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20210711_00000000000000000002,0.710113914252193,deciduous
1_2_LE07_189025_20210711_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20210711_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20210711_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20210711_00000000000000000006,,wetlands
1_2_LE07_189025_20210727_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20210727_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20210727_00000000000000000002,0.9157141318432033,deciduous
1_2_LE07_189025_20210727_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20210727_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20210727_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20210727_00000000000000000006,,wetlands
1_2_LE07_189025_20210812_00000000000000000000,0.822445600494151,conifer_disturbed
1_2_LE07_189025_20210812_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20210812_00000000000000000002,0.8952843532740439,deciduous
1_2_LE07_189025_20210812_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20210812_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20210812_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20210812_00000000000000000006,,wetlands
1_2_LE07_189025_20211031_00000000000000000000,0.6217831478716269,conifer_disturbed
1_2_LE07_189025_20211031_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20211031_00000000000000000002,0.509462553315756,deciduous
1_2_LE07_189025_20211031_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20211031_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20211031_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20211031_00000000000000000006,,wetlands
1_2_LE07_189025_20220324_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20220324_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20220324_00000000000000000002,0.42008246511816955,deciduous
1_2_LE07_189025_20220324_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20220324_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20220324_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20220324_00000000000000000006,,wetlands
1_2_LE07_189025_20220625_00000000000000000000,,conifer_disturbed
1_2_LE07_189025_20220625_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189025_20220625_00000000000000000002,0.8095605195437227,deciduous
1_2_LE07_189025_20220625_00000000000000000003,0.3987903382997387,grassland_mowed
1_2_LE07_189025_20220625_00000000000000000004,0.7138898567080613,fields_cultivated
1_2_LE07_189025_20220625_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20220625_00000000000000000006,,wetlands
1_2_LE07_189025_20220815_00000000000000000000,0.8388808256732786,conifer_disturbed
1_2_LE07_189025_20220815_00000000000000000001,0.8521965150437834,conifer_not_disturbed
1_2_LE07_189025_20220815_00000000000000000002,0.9326016099560474,deciduous
1_2_LE07_189025_20220815_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20220815_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20220815_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20220815_00000000000000000006,,wetlands
1_2_LE07_189025_20220901_00000000000000000000,0.7630674652827584,conifer_disturbed
1_2_LE07_189025_20220901_00000000000000000001,0.8444910792176706,conifer_not_disturbed
1_2_LE07_189025_20220901_00000000000000000002,0.7061272176634448,deciduous
1_2_LE07_189025_20220901_00000000000000000003,,grassland_mowed
1_2_LE07_189025_20220901_00000000000000000004,,fields_cultivated
1_2_LE07_189025_20220901_00000000000000000005,,fields_abandoned
1_2_LE07_189025_20220901_00000000000000000006,,wetlands
1_2_LE07_189025_20221108_00000000000000000000,0.5953407471802642,conifer_disturbed
1_2_LE07_189025_20221108_00000000000000000001,0.7499188948058766,conifer_not_disturbed
1_2_LE07_189025_20221108_00000000000000000002,0.4902041031508667,deciduous
1_2_LE07_189025_20221108_00000000000000000003,0.5371558619934574,grassland_mowed
1_2_LE07_189025_20221108_00000000000000000004,0.3927633105873595,fields_cultivated
1_2_LE07_189025_20221108_00000000000000000005,0.45452349176395435,fields_abandoned
1_2_LE07_189025_20221108_00000000000000000006,,wetlands
1_2_LE07_189026_20221108_00000000000000000000,0.6696549765586424,conifer_disturbed
1_2_LE07_189026_20221108_00000000000000000001,,conifer_not_disturbed
1_2_LE07_189026_20221108_00000000000000000002,,deciduous
1_2_LE07_189026_20221108_00000000000000000003,,grassland_mowed
1_2_LE07_189026_20221108_00000000000000000004,,fields_cultivated
1_2_LE07_189026_20221108_00000000000000000005,,fields_abandoned
1_2_LE07_189026_20221108_00000000000000000006,,wetlands
2_LC08_187023_20130731_00000000000000000000,,conifer_disturbed
2_LC08_187023_20130731_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20130731_00000000000000000002,,deciduous
2_LC08_187023_20130731_00000000000000000003,,grassland_mowed
2_LC08_187023_20130731_00000000000000000004,,fields_cultivated
2_LC08_187023_20130731_00000000000000000005,,fields_abandoned
2_LC08_187023_20130731_00000000000000000006,0.8673436156655524,wetlands
2_LC08_187023_20130816_00000000000000000000,,conifer_disturbed
2_LC08_187023_20130816_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20130816_00000000000000000002,,deciduous
2_LC08_187023_20130816_00000000000000000003,,grassland_mowed
2_LC08_187023_20130816_00000000000000000004,,fields_cultivated
2_LC08_187023_20130816_00000000000000000005,,fields_abandoned
2_LC08_187023_20130816_00000000000000000006,0.8457824182890861,wetlands
2_LC08_187023_20131019_00000000000000000000,,conifer_disturbed
2_LC08_187023_20131019_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20131019_00000000000000000002,,deciduous
2_LC08_187023_20131019_00000000000000000003,,grassland_mowed
2_LC08_187023_20131019_00000000000000000004,,fields_cultivated
2_LC08_187023_20131019_00000000000000000005,,fields_abandoned
2_LC08_187023_20131019_00000000000000000006,0.5223573707333945,wetlands
2_LC08_187023_20140123_00000000000000000000,,conifer_disturbed
2_LC08_187023_20140123_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20140123_00000000000000000002,,deciduous
2_LC08_187023_20140123_00000000000000000003,,grassland_mowed
2_LC08_187023_20140123_00000000000000000004,,fields_cultivated
2_LC08_187023_20140123_00000000000000000005,,fields_abandoned
2_LC08_187023_20140123_00000000000000000006,,wetlands
2_LC08_187023_20140312_00000000000000000000,,conifer_disturbed
2_LC08_187023_20140312_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20140312_00000000000000000002,,deciduous
2_LC08_187023_20140312_00000000000000000003,,grassland_mowed
2_LC08_187023_20140312_00000000000000000004,,fields_cultivated
2_LC08_187023_20140312_00000000000000000005,,fields_abandoned
2_LC08_187023_20140312_00000000000000000006,0.30095960406262245,wetlands
2_LC08_187023_20140328_00000000000000000000,,conifer_disturbed
2_LC08_187023_20140328_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20140328_00000000000000000002,,deciduous
2_LC08_187023_20140328_00000000000000000003,,grassland_mowed
2_LC08_187023_20140328_00000000000000000004,,fields_cultivated
2_LC08_187023_20140328_00000000000000000005,,fields_abandoned
2_LC08_187023_20140328_00000000000000000006,0.2872371552176863,wetlands
2_LC08_187023_20140616_00000000000000000000,,conifer_disturbed
2_LC08_187023_20140616_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20140616_00000000000000000002,,deciduous
2_LC08_187023_20140616_00000000000000000003,,grassland_mowed
2_LC08_187023_20140616_00000000000000000004,,fields_cultivated
2_LC08_187023_20140616_00000000000000000005,,fields_abandoned
2_LC08_187023_20140616_00000000000000000006,0.9279327903951903,wetlands
2_LC08_187023_20140803_00000000000000000000,,conifer_disturbed
2_LC08_187023_20140803_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20140803_00000000000000000002,,deciduous
2_LC08_187023_20140803_00000000000000000003,,grassland_mowed
2_LC08_187023_20140803_00000000000000000004,,fields_cultivated
2_LC08_187023_20140803_00000000000000000005,,fields_abandoned
2_LC08_187023_20140803_00000000000000000006,0.8411649830735599,wetlands
2_LC08_187023_20140819_00000000000000000000,,conifer_disturbed
2_LC08_187023_20140819_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20140819_00000000000000000002,,deciduous
2_LC08_187023_20140819_00000000000000000003,,grassland_mowed
2_LC08_187023_20140819_00000000000000000004,,fields_cultivated
2_LC08_187023_20140819_00000000000000000005,,fields_abandoned
2_LC08_187023_20140819_00000000000000000006,0.8174817806775831,wetlands
2_LC08_187023_20140904_00000000000000000000,,conifer_disturbed
2_LC08_187023_20140904_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20140904_00000000000000000002,,deciduous
2_LC08_187023_20140904_00000000000000000003,,grassland_mowed
2_LC08_187023_20140904_00000000000000000004,,fields_cultivated
2_LC08_187023_20140904_00000000000000000005,,fields_abandoned
2_LC08_187023_20140904_00000000000000000006,0.784029920449238,wetlands
2_LC08_187023_20150502_00000000000000000000,,conifer_disturbed
2_LC08_187023_20150502_00000000000000000001,,conifer_not_disturbed
2_LC08_187023_20150502_00000000000000000002,,deciduous
2_LC08_187023_20150502_00000000000000000003,,grassland_mowed
